-2.5,-2.5,-3.5
-2.3979591836734695,-2.5,-3.389510075823163
-2.295918367346939,-2.5,-3.279130290405642
-2.193877551020408,-2.5,-3.1689706727180424
-2.0918367346938775,-2.5,-3.059141032262989
-1.989795918367347,-2.5,-2.949750849614622
-1.8877551020408163,-2.5,-2.8409091672859876
-1.7857142857142856,-2.5,-2.73272448103308
-1.683673469387755,-2.5,-2.62530463170392
-1.5816326530612246,-2.5,-2.51875669774045
-1.4795918367346939,-2.5,-2.4131868884404097
-1.3775510204081631,-2.5,-2.308700438085605
-1.2755102040816326,-2.5,-2.205401501042086
-1.1734693877551021,-2.5,-2.103393047936807
-1.0714285714285714,-2.5,-2.002776763014266
-0.9693877551020407,-2.5,-1.9036529427754436
-0.8673469387755102,-2.5,-1.8061203960000638
-0.7653061224489797,-2.5,-1.7102763452518568
-0.6632653061224489,-2.5,-1.61621632996499
-0.5612244897959182,-2.5,-1.5240341112082874
-0.4591836734693877,-2.5,-1.433821578222151
-0.3571428571428572,-2.5,-1.3456686568213723
-0.25510204081632626,-2.5,-1.259663219755125
-0.15306122448979576,-2.5,-1.1758909991134914
-0.05102040816326525,-2.5,-1.0944355008678555
0.05102040816326525,-2.5,-1.0153779216303356
0.15306122448979576,-2.5,-0.9387970677152317
0.2551020408163267,-2.5,-0.8647692765831803
0.3571428571428572,-2.5,-0.793368340746313
0.4591836734693877,-2.5,-0.7246654342102747
0.5612244897959187,-2.5,-0.6587290415264269
0.6632653061224492,-2.5,-0.5956248895249594
0.7653061224489797,-2.5,-0.5354158817969541
0.8673469387755102,-2.5,-0.47816203599071905
0.9693877551020407,-2.5,-0.42392042398488883
1.0714285714285716,-2.5,-0.37274511499794105
1.1734693877551021,-2.5,-0.3246871216908156
1.2755102040816326,-2.5,-0.2797943493163899
1.3775510204081636,-2.5,-0.2381115479664775
1.479591836734694,-2.5,-0.19968026796396998
1.5816326530612246,-2.5,-0.16453881844456308
1.683673469387755,-2.5,-0.1327222291693797
1.7857142857142856,-2.5,-0.10426221560654803
1.887755102040816,-2.5,-0.07918714731652443
1.9897959183673475,-2.5,-0.05752201967270576
2.091836734693878,-2.5,-0.03928842894549067
2.1938775510204085,-2.5,-0.02450455077465641
2.295918367346939,-2.5,-0.013185122051476483
2.3979591836734695,-2.5,-0.005341426228674173
2.5,-2.5,-0.0009812820728267724
2.5,-2.5,-0.00010903587045252294
2.5,-2.3979591836734695,-0.002725557095534903
2.5,-2.295918367346939,-0.008828237542815032
2.5,-2.193877551020408,-0.018410993927700403
2.5,-2.0918367346938775,-0.03146427395022755
2.5,-1.989795918367347,-0.04797506581699018
2.5,-1.8877551020408163,-0.06792691121158612
2.5,-1.7857142857142856,-0.09129992170061829
2.5,-1.683673469387755,-0.11807079855892333
2.5,-1.5816326530612246,-0.14821285599424616
2.5,-1.4795918367346939,-0.18169604774821657
2.5,-1.3775510204081631,-0.21848699704711194
2.5,-1.2755102040816326,-0.25854902987255635
2.5,-1.1734693877551021,-0.30184221151897184
2.5,-1.0714285714285714,-0.3483233864013684
2.5,-0.9693877551020407,-0.3979462210737692
2.5,-0.8673469387755102,-0.45066125041539085
2.5,-0.7653061224489797,-0.5064159269385584
2.5,-0.6632653061224489,-0.5651546731691797
2.5,-0.5612244897959182,-0.626818937047581
2.5,-0.4591836734693877,-0.6913472502944771
2.5,-0.3571428571428572,-0.7586752896838833
2.5,-0.25510204081632626,-0.8287359411619102
2.5,-0.15306122448979576,-0.9014593667475088
2.5,-0.05102040816326525,-0.9767730741484923
2.5,0.05102040816326525,-1.0546019890234266
2.5,0.15306122448979576,-1.1348685298173695
2.5,0.2551020408163267,-1.217492685096846
2.5,0.3571428571428572,-1.3023920933069952
2.5,0.4591836734693877,-1.389482124871349
2.5,0.5612244897959187,-1.4786759665524398
2.5,0.6632653061224492,-1.5698847079891234
2.5,0.7653061224489797,-1.6630174303243601
2.5,0.8673469387755102,-1.7579812968351094
2.5,0.9693877551020407,-1.85468164547399
2.5,1.0714285714285716,-1.9530220832304739
2.5,1.1734693877551021,-2.052904582217531
2.5,1.2755102040816326,-2.1542295773879614
2.5,1.3775510204081636,-2.2568960657829997
2.5,1.479591836734694,-2.36080170721426
2.5,1.5816326530612246,-2.465842926278655
2.5,1.683673469387755,-2.571915015604625
2.5,1.7857142857142856,-2.678912240226709
2.5,1.887755102040816,-2.7867279429844665
2.5,1.9897959183673475,-2.895254650840652
2.5,2.091836734693878,-3.0043841820126698
2.5,2.1938775510204085,-3.114007753810537
2.5,2.295918367346939,-3.224016091073832
2.5,2.3979591836734695,-3.334299535099546
2.5,2.5,-3.4447481529522714
2.5,2.5,-3.5552518470477295
2.3979591836734695,2.5,-3.665700464900453
2.295918367346939,2.5,-3.7759839089261673
2.193877551020408,2.5,-3.885992246189462
2.0918367346938775,2.5,-3.995615817987331
1.989795918367347,2.5,-4.104745349159348
1.8877551020408163,2.5,-4.213272057015532
1.7857142857142856,2.5,-4.32108775977329
1.683673469387755,2.5,-4.428084984395374
1.5816326530612246,2.5,-4.534157073721344
1.4795918367346939,2.5,-4.639198292785741
1.3775510204081631,2.5,-4.743103934216999
1.2755102040816326,2.5,-4.845770422612038
1.1734693877551021,2.5,-4.947095417782469
1.0714285714285714,2.5,-5.046977916769526
0.9693877551020407,2.5,-5.145318354526011
0.8673469387755102,2.5,-5.2420187031648915
0.7653061224489797,2.5,-5.336982569675639
0.6632653061224489,2.5,-5.430115292010876
0.5612244897959182,2.5,-5.521324033447559
0.4591836734693877,2.5,-5.61051787512865
0.3571428571428572,2.5,-5.697607906693005
0.25510204081632626,2.5,-5.782507314903153
0.15306122448979576,2.5,-5.8651314701826305
0.05102040816326525,2.5,-5.945398010976572
-0.05102040816326525,2.5,-6.023226925851507
-0.15306122448979576,2.5,-6.098540633252491
-0.2551020408163267,2.5,-6.171264058838089
-0.3571428571428572,2.5,-6.241324710316117
-0.4591836734693877,2.5,-6.308652749705523
-0.5612244897959187,2.5,-6.373181062952419
-0.6632653061224492,2.5,-6.434845326830821
-0.7653061224489797,2.5,-6.493584073061441
-0.8673469387755102,2.5,-6.549338749584608
-0.9693877551020407,2.5,-6.602053778926231
-1.0714285714285716,2.5,-6.651676613598631
-1.1734693877551021,2.5,-6.698157788481028
-1.2755102040816326,2.5,-6.741450970127444
-1.3775510204081636,2.5,-6.781513002952888
-1.479591836734694,2.5,-6.818303952251783
-1.5816326530612246,2.5,-6.851787144005753
-1.683673469387755,2.5,-6.881929201441077
-1.7857142857142856,2.5,-6.908700078299382
-1.887755102040816,2.5,-6.932073088788414
-1.9897959183673475,2.5,-6.95202493418301
-2.091836734693878,2.5,-6.9685357260497724
-2.1938775510204085,2.5,-6.9815890060723
-2.295918367346939,2.5,-6.991171762457186
-2.3979591836734695,2.5,-6.997274442904465
-2.5,2.5,-6.9998909641295475
-2.5,2.5,-6.999018717927173
-2.5,2.3979591836734695,-6.994658573771326
-2.5,2.295918367346939,-6.9868148779485235
-2.5,2.193877551020408,-6.975495449225344
-2.5,2.0918367346938775,-6.960711571054509
-2.5,1.989795918367347,-6.942477980327295
-2.5,1.8877551020408163,-6.920812852683476
-2.5,1.7857142857142856,-6.895737784393452
-2.5,1.683673469387755,-6.86727777083062
-2.5,1.5816326530612246,-6.835461181555438
-2.5,1.4795918367346939,-6.80031973203603
-2.5,1.3775510204081631,-6.761888452033522
-2.5,1.2755102040816326,-6.720205650683611
-2.5,1.1734693877551021,-6.675312878309184
-2.5,1.0714285714285714,-6.62725488500206
-2.5,0.9693877551020407,-6.576079576015111
-2.5,0.8673469387755102,-6.521837964009281
-2.5,0.7653061224489797,-6.464584118203046
-2.5,0.6632653061224489,-6.404375110475041
-2.5,0.5612244897959182,-6.341270958473573
-2.5,0.4591836734693877,-6.275334565789725
-2.5,0.3571428571428572,-6.206631659253686
-2.5,0.25510204081632626,-6.13523072341682
-2.5,0.15306122448979576,-6.061202932284768
-2.5,0.05102040816326525,-5.984622078369666
-2.5,-0.05102040816326525,-5.905564499132145
-2.5,-0.15306122448979576,-5.82410900088651
-2.5,-0.2551020408163267,-5.740336780244876
-2.5,-0.3571428571428572,-5.654331343178626
-2.5,-0.4591836734693877,-5.566178421777851
-2.5,-0.5612244897959187,-5.4759658887917135
-2.5,-0.6632653061224492,-5.383783670035012
-2.5,-0.7653061224489797,-5.289723654748144
-2.5,-0.8673469387755102,-5.193879603999935
-2.5,-0.9693877551020407,-5.096347057224557
-2.5,-1.0714285714285716,-4.997223236985733
-2.5,-1.1734693877551021,-4.896606952063195
-2.5,-1.2755102040816326,-4.794598498957914
-2.5,-1.3775510204081636,-4.691299561914395
-2.5,-1.479591836734694,-4.586813111559592
-2.5,-1.5816326530612246,-4.48124330225955
-2.5,-1.683673469387755,-4.374695368296081
-2.5,-1.7857142857142856,-4.267275518966921
-2.5,-1.887755102040816,-4.159090832714012
-2.5,-1.9897959183673475,-4.050249150385379
-2.5,-2.091836734693878,-3.940858967737011
-2.5,-2.1938775510204085,-3.831029327281959
-2.5,-2.295918367346939,-3.720869709594358
-2.5,-2.3979591836734695,-3.610489924176836
-2.5,-2.5,-3.500000000000001
